"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.713490429E1,-4.335135040E0,1.183558777E1,-1.145118713E0,1.265645411E1
3.714485729E1,-4.423301697E0,1.162078445E1,-2.805166626E-1,1.243731960E1
3.715480929E1,-4.597539368E0,1.154893387E1,-6.328839111E-1,1.244651693E1
3.716476229E1,-4.779860229E0,1.157018967E1,-1.310824127E0,1.258708118E1
3.717471429E1,-4.865631866E0,1.149818939E1,-1.722468109E0,1.260355621E1
3.718466729E1,-4.764142914E0,1.136990616E1,-1.886976013E0,1.247126707E1
3.719461929E1,-4.521647186E0,1.122051682E1,-2.039658508E0,1.226806821E1
3.720457279E1,-4.173471222E0,1.097353043E1,-1.958227844E0,1.190255806E1
3.721452479E1,-3.867357788E0,1.063688049E1,-1.719474335E0,1.144798126E1
3.722447779E1,-3.628005524E0,1.032477951E1,-1.510508881E0,1.104740391E1
3.723442979E1,-3.449875946E0,1.008692413E1,-1.319955139E0,1.074197208E1
3.724438279E1,-3.311114502E0,9.946815491E0,-1.160087585E0,1.054743670E1
3.725433479E1,-3.159330139E0,9.862091675E0,-1.006357269E0,1.040456506E1
3.726428779E1,-3.121758270E0,9.692494354E0,-6.994953918E-1,1.020681710E1
3.727424079E1,-3.153342590E0,9.470356293E0,-3.302133179E-1,9.987004488E0
3.728419279E1,-3.243305511E0,9.303153992E0,-4.445755005E-2,9.852394699E0
3.729414579E1,-3.354374542E0,9.231453094E0,-9.759704590E-2,9.822478302E0
3.730409779E1,-3.473227386E0,9.320068817E0,-4.577481079E-1,9.956732625E0
3.731405079E1,-3.571872253E0,9.474846954E0,-8.030799866E-1,1.015755550E1
3.732400279E1,-3.741768951E0,9.520951080E0,-1.081351318E0,1.028681997E1
3.733395579E1,-3.987557831E0,9.324858856E0,-8.348139954E-1,1.017597782E1
3.734390779E1,-4.170178070E0,9.103918304E0,-3.100053406E-1,1.001837397E1
3.735386079E1,-4.252506866E0,8.861871643E0,4.640350342E-3,9.829374609E0
3.736381279E1,-4.306843872E0,8.509803772E0,-1.291813660E-1,9.538466973E0
3.737376579E1,-4.158951416E0,8.227790222E0,-4.896318054E-1,9.232180031E0
3.738371779E1,-3.926784210E0,7.986641693E0,-7.222480774E-1,8.929038137E0
3.739367079E1,-3.581602020E0,7.601342926E0,-8.357121277E-1,8.444329581E0
3.740362279E1,-3.056943054E0,7.068750458E0,-6.902146912E-1,7.732304326E0
3.741357579E1,-2.502945099E0,6.514004059E0,-8.014334106E-1,7.024192378E0
3.742352779E1,-2.398761749E0,5.759123840E0,-8.279283142E-1,6.293411685E0
3.743348079E1,-2.728076935E0,4.925058289E0,-6.421646118E-1,5.666654948E0
3.744343279E1,-3.034938812E0,4.233646088E0,-5.270539856E-1,5.235685122E0
3.745338579E1,-3.260070648E0,3.879632263E0,-6.075865173E-1,5.103799419E0
3.746333779E1,-3.347189484E0,3.981570282E0,-3.978726196E-1,5.216788473E0
3.747329079E1,-3.371588745E0,4.601281586E0,-1.339714050E-1,5.705904944E0
3.748324279E1,-3.532504120E0,5.479954376E0,7.604187012E-2,6.520296595E0
3.749319579E1,-3.657943268E0,6.290069733E0,4.180805969E-1,7.288368650E0
3.750314779E1,-3.602558441E0,7.130871277E0,5.755531311E-1,8.009932203E0
3.751310079E1,-3.467838593E0,8.037086792E0,5.336402893E-1,8.769574708E0
3.752305279E1,-3.257825317E0,8.852291565E0,6.848258972E-1,9.457561962E0
3.753300579E1,-3.212170258E0,9.212742004E0,1.091081085E0,9.817490053E0
3.754295779E1,-3.113076324E0,9.262288971E0,1.666334839E0,9.912512950E0
3.755291079E1,-2.846181335E0,9.157955933E0,2.013912048E0,9.799221744E0
3.756286279E1,-2.581831055E0,9.041348419E0,1.878743134E0,9.588613487E0
3.757281579E1,-2.524051208E0,8.825347595E0,1.627415771E0,9.322342880E0
3.758276879E1,-2.709814911E0,8.647966461E0,1.771416321E0,9.234085583E0
3.759272079E1,-3.106490021E0,8.714428253E0,2.026785278E0,9.470976644E0
3.760267379E1,-3.653602295E0,8.945547638E0,2.237546997E0,9.918580989E0
3.761262579E1,-4.003724213E0,9.520801392E0,1.869911499E0,1.049628676E1
3.762257879E1,-4.076622620E0,1.019215530E1,1.471140747E0,1.107533913E1
3.763253079E1,-3.922742615E0,1.086590424E1,1.751058655E0,1.168426253E1
3.764248379E1,-3.492986298E0,1.137454651E1,2.059267731E0,1.207567162E1
3.765243579E1,-3.006348267E0,1.155177795E1,2.123334503E0,1.212395370E1
3.766238879E1,-2.641556854E0,1.121692429E1,2.055974579E0,1.170573554E1
3.767234079E1,-2.373314667E0,1.055155792E1,1.817969513E0,1.096690523E1
3.768229379E1,-2.088007965E0,9.870773621E0,1.557810516E0,1.020875716E1
3.769224579E1,-1.604513397E0,9.333989868E0,1.207688599E0,9.547583037E0
3.770219879E1,-1.093326416E0,8.791667633E0,6.917115784E-1,8.886351745E0
3.771215079E1,-8.705895996E-1,8.282276917E0,3.119512939E-1,8.333747703E0
3.772210379E1,-9.981243896E-1,7.912545776E0,1.272354126E-2,7.975261428E0
3.773205579E1,-1.361867981E0,7.762707367E0,-5.062472534E-1,7.897505704E0
3.774200879E1,-1.787882080E0,7.944130096E0,-9.744735718E-1,8.200934341E0
3.775196079E1,-2.202519836E0,8.318950653E0,-1.209484863E0,8.690160369E0
3.776191379E1,-2.487227783E0,8.776249695E0,-1.108444977E0,9.188988574E0
3.777186579E1,-2.463127899E0,9.246871033E0,-7.213499451E-1,9.596456048E0
3.778181879E1,-2.160157928E0,9.584419098E0,-5.987548828E-2,9.825016885E0
3.779177079E1,-2.010169830E0,9.694739685E0,6.661148071E-2,9.901171516E0
3.780172379E1,-2.037712555E0,9.697883148E0,3.038681030E-2,9.909698955E0
3.781167579E1,-2.024689636E0,9.760303345E0,4.830455017E-1,9.979790702E0
3.782162879E1,-1.945953369E0,9.817484436E0,8.991801453E-1,1.004879396E1
3.783158079E1,-1.974843292E0,9.863887939E0,6.164181519E-1,1.007850498E1
3.784153379E1,-2.002835083E0,9.868228912E0,2.424957275E-1,1.007234304E1
3.785148579E1,-1.876198425E0,9.873168640E0,1.670526123E-1,1.005124301E1
3.786143879E1,-1.760788422E0,9.919272766E0,4.004173279E-1,1.008229548E1
3.787139079E1,-1.645677795E0,9.817634125E0,8.514294434E-1,9.990952272E0
3.788134379E1,-1.575324097E0,9.588909760E0,1.272803192E0,9.800452252E0
3.789129579E1,-1.596729584E0,9.325158234E0,1.318757629E0,9.552342285E0
3.790124879E1,-1.686393127E0,9.280850372E0,9.644444275E-1,9.481996544E0
3.791120179E1,-1.798659668E0,9.690099335E0,4.787045288E-1,9.867236682E0
3.792115379E1,-1.827848969E0,1.023346939E1,1.377136230E-1,1.039634035E1
3.793110679E1,-1.771416321E0,1.055979080E1,-8.696914673E-2,1.070769168E1
3.794105879E1,-1.706601105E0,1.037582336E1,1.667532349E-1,1.051655858E1
3.795101179E1,-1.864822083E0,9.927355957E0,6.818321228E-1,1.012397416E1
3.796096379E1,-2.213147736E0,9.417366486E0,6.903643799E-1,9.698526558E0
3.797091679E1,-2.520308990E0,9.303453369E0,1.889071655E-1,9.640637319E0
3.798086879E1,-2.868784332E0,9.965825958E0,-3.957769775E-1,1.037806581E1
3.799082179E1,-3.230731659E0,1.093775482E1,-1.504371643E-1,1.140590807E1
3.800077379E1,-3.149600372E0,1.193228668E1,-1.299298096E-1,1.234165020E1
3.801072679E1,-2.541714478E0,1.208975922E1,-2.908451843E-1,1.235747471E1
3.802067879E1,-1.641935577E0,1.170880142E1,2.993774414E-2,1.182340389E1
3.803063179E1,-8.144563293E-1,1.124910736E1,4.598437500E-1,1.128792327E1
3.804058379E1,-2.647993469E-1,1.059811111E1,1.012195129E0,1.064962989E1
3.805053679E1,-1.875599670E-1,1.011222153E1,1.398841095E0,1.021023797E1
3.806048879E1,-5.379812622E-1,9.876012726E0,1.163680115E0,9.958875569E0
3.807044179E1,-8.657995605E-1,9.690997467E0,8.545729065E-1,9.767053580E0
3.808039379E1,-1.153950348E0,9.502838745E0,6.379733276E-1,9.593881154E0
3.809034679E1,-1.526824951E0,9.451794891E0,5.132826233E-1,9.588069678E0
3.810029879E1,-1.974693604E0,9.598340149E0,3.222798157E-1,9.804662805E0
3.811025179E1,-2.337688751E0,9.916578369E0,2.296224976E-1,1.019097845E1
3.812020379E1,-2.472707977E0,1.029304550E1,2.266287231E-1,1.058831578E1
3.813015679E1,-2.305056610E0,1.058987823E1,4.468208313E-1,1.084704826E1
3.814010879E1,-1.976489868E0,1.061966629E1,6.474037170E-1,1.082141192E1
3.815006179E1,-1.722468109E0,1.041040146E1,7.400610352E-1,1.057785636E1
3.816001379E1,-1.565145264E0,1.003917343E1,1.101708984E0,1.022000223E1
3.816996679E1,-1.421593781E0,9.678423615E0,8.967851257E-1,9.823290493E0
3.817991879E1,-1.193318481E0,9.367669830E0,9.271719360E-1,9.488777310E0
3.818987179E1,-8.246351624E-1,9.309440918E0,1.552421722E0,9.473949892E0
3.819982379E1,-5.432203674E-1,9.537716217E0,1.559457092E0,9.679619074E0
3.820977654E1,-4.670288086E-1,1.011985565E1,9.199868774E-1,1.017231390E1
3.821972854E1,-5.004093933E-1,1.063508423E1,8.738827515E-1,1.068265403E1
3.822968154E1,-6.183641052E-1,1.079764618E1,1.033450928E0,1.086460114E1
3.823963354E1,-9.978250122E-1,1.064331711E1,1.421144714E0,1.078403942E1
3.824958654E1,-1.428629150E0,1.030696655E1,1.895657959E0,1.057676982E1
3.825953854E1,-1.669627991E0,1.014605118E1,2.215842133E0,1.051855354E1
3.826949154E1,-1.516945496E0,1.032642609E1,2.293231201E0,1.068621115E1
3.827944454E1,-1.094074860E0,1.074600357E1,2.361938324E0,1.105677825E1
3.828939654E1,-6.577322388E-1,1.121976837E1,2.273771667E0,1.146672803E1
3.829934954E1,-4.704716492E-1,1.153171967E1,2.032024384E0,1.171883207E1
3.830930154E1,-6.114784241E-1,1.152303772E1,1.842368774E0,1.168540230E1
3.831925454E1,-1.012494507E0,1.124401794E1,1.720671844E0,1.141988600E1
3.832920654E1,-1.364412689E0,1.093416229E1,2.010319519E0,1.120084424E1
3.833915954E1,-1.534608765E0,1.079091019E1,2.285148010E0,1.113645671E1
3.834911154E1,-1.505569153E0,1.087383774E1,2.395767975E0,1.123595967E1
3.835906454E1,-1.335672455E0,1.108444977E1,2.549647980E0,1.145206324E1
3.836901654E1,-1.164877625E0,1.130194748E1,2.812800751E0,1.170481972E1
3.837896954E1,-1.131347351E0,1.140523270E1,3.078947296E0,1.186756909E1
3.838892154E1,-1.038091278E0,1.127081223E1,3.370391235E0,1.180967310E1
3.839887454E1,-8.092172241E-1,1.090736801E1,3.460803223E0,1.147182062E1
3.840882654E1,-5.393284607E-1,1.042821442E1,3.421884155E0,1.098853140E1
3.841877954E1,-3.414399719E-1,9.857151947E0,3.393143921E0,1.043040994E1
3.842873154E1,-2.766247559E-1,9.173523560E0,2.988385620E0,9.651968937E0
3.843868454E1,-1.800755310E-1,8.429570618E0,2.512225800E0,8.797804639E0
3.844863654E1,5.987548828E-4,7.616910553E0,2.471360779E0,8.007805619E0
3.845858954E1,2.993774414E-4,6.871311035E0,2.118095398E0,7.190357679E0
3.846854154E1,-1.076261902E-1,6.339916077E0,1.640588379E0,6.549629721E0
3.847849454E1,-2.127076721E-1,5.926475830E0,1.433868256E0,6.101175173E0
3.848844654E1,-2.824626160E-1,5.550457764E0,1.446891174E0,5.742896533E0
3.849839954E1,-3.743714905E-1,5.202581177E0,1.415306854E0,5.404636751E0
3.850835154E1,-3.963757324E-1,4.860542450E0,1.466350708E0,5.092363992E0
3.851830454E1,-3.544628906E-1,4.555327148E0,1.182690582E0,4.719682869E0
3.852825654E1,-2.532733154E-1,4.498295746E0,7.442523193E-1,4.566478239E0
3.853820954E1,-1.841171265E-2,4.891228638E0,5.854325867E-1,4.926173758E0
3.854816154E1,1.673519897E-1,5.549260254E0,6.414161682E-1,5.588712799E0
3.855811454E1,2.528242493E-1,6.192023621E0,1.266216888E0,6.325217927E0
3.856806654E1,3.769161987E-1,6.687942352E0,1.831441498E0,6.944409024E0
3.857801954E1,4.025129700E-1,7.001091156E0,1.699715424E0,7.215700007E0
3.858797154E1,2.710862732E-1,7.218888245E0,1.285676422E0,7.337492700E0
3.859792454E1,8.846603394E-2,7.139852600E0,1.359472961E0,7.268664810E0
3.860787654E1,-1.933978271E-1,6.787784729E0,1.569785614E0,6.969623456E0
3.861782954E1,-6.021977234E-1,6.296356659E0,1.687440948E0,6.546312415E0
3.862778154E1,-1.016536102E0,5.839955750E0,1.731449432E0,6.175463217E0
3.863773454E1,-1.388961639E0,5.519023132E0,1.489851837E0,5.882898033E0
3.864768654E1,-1.716779938E0,5.601501617E0,1.072519684E0,5.956043334E0
3.865763954E1,-1.842967529E0,6.181096344E0,1.099463654E0,6.543034591E0
3.866759154E1,-2.075883179E0,7.034322052E0,1.759740601E0,7.542391178E0
3.867754454E1,-2.605481873E0,7.974816284E0,2.201022949E0,8.673565160E0
3.868749654E1,-3.158731384E0,9.079968109E0,2.165995789E0,9.854691399E0
3.869744954E1,-3.364403687E0,1.020742355E1,2.642604675E0,1.106770379E1
3.870740254E1,-3.191213837E0,1.132215546E1,3.927382965E0,1.240158808E1
3.871735454E1,-2.982996826E0,1.243374390E1,4.842130737E0,1.367269130E1
3.872730754E1,-2.821931763E0,1.334534821E1,5.326373749E0,1.464349258E1
3.873725954E1,-2.718047791E0,1.393751678E1,5.722300415E0,1.530969889E1
3.874721254E1,-2.700683899E0,1.414917664E1,6.120622101E0,1.565103536E1
3.875716454E1,-2.771336975E0,1.382749557E1,6.436614990E0,1.550193391E1
3.876711754E1,-2.975063324E0,1.316512299E1,6.428980865E0,1.495002542E1
3.877706954E1,-3.223845978E0,1.248763184E1,6.317911835E0,1.436141155E1
3.878702254E1,-3.486849060E0,1.204515198E1,6.247857513E0,1.400997952E1
3.879697454E1,-3.644620972E0,1.186747147E1,6.374943237E0,1.395564554E1
3.880692754E1,-3.730991364E0,1.170895111E1,6.553372192E0,1.392718635E1
3.881687954E1,-3.764821014E0,1.169622757E1,6.431824951E0,1.386881353E1
3.882683254E1,-3.741918640E0,1.183409088E1,6.360573120E0,1.394648890E1
3.883678454E1,-3.665278015E0,1.195773376E1,6.341113586E0,1.402253120E1
3.884673754E1,-3.533551941E0,1.205563019E1,6.388265533E0,1.409376263E1
3.885668954E1,-3.485651550E0,1.214963470E1,6.413712616E0,1.417388795E1
3.886664254E1,-3.484304352E0,1.229094086E1,6.424639893E0,1.429977628E1
3.887659454E1,-3.446433105E0,1.244003082E1,6.408772888E0,1.441196163E1
3.888654754E1,-3.386856995E0,1.254825577E1,6.508166199E0,1.453567165E1
3.889649954E1,-3.379971313E0,1.275377838E1,6.484964447E0,1.470162688E1
3.890645254E1,-3.313060455E0,1.299836975E1,6.492448883E0,1.490254603E1
3.891640454E1,-3.362607422E0,1.309372147E1,5.692961426E0,1.466841778E1
3.892635754E1,-3.307821350E0,1.287143372E1,4.684209137E0,1.409103627E1
3.893630954E1,-2.907104645E0,1.187869812E1,4.493356018E0,1.302862137E1
3.894626254E1,-2.409539337E0,1.044707520E1,3.656296692E0,1.132765490E1
3.895621454E1,-2.092348938E0,8.950038300E0,2.447560272E0,9.511659210E0
3.896616754E1,-1.829345856E0,7.586074677E0,1.423390045E0,7.932280535E0
3.897611954E1,-1.674717407E0,6.203849030E0,8.385562134E-1,6.480401045E0
3.898607254E1,-1.591640167E0,5.017715607E0,5.343887329E-1,5.291158630E0
3.899602454E1,-1.497935028E0,4.029171295E0,2.231858826E-1,4.304398055E0
3.900597754E1,-1.465901642E0,3.473826141E0,2.543211365E-1,3.779023012E0
3.901592954E1,-1.492695923E0,3.428769836E0,1.784289551E-1,3.743853710E0
3.902588254E1,-1.583556976E0,3.837420044E0,-2.320175171E-2,4.151383337E0
3.903583454E1,-1.648222504E0,4.516108704E0,7.604187012E-2,4.808082529E0
3.904578754E1,-1.720522156E0,5.240302734E0,3.415896606E-1,5.526088375E0
3.905573954E1,-1.697170715E0,5.971831512E0,6.973997498E-1,6.247361560E0
3.906569254E1,-1.595532074E0,6.676865387E0,8.524772644E-1,6.917584223E0
3.907564454E1,-1.566193085E0,7.182663574E0,1.109492798E0,7.434688364E0
3.908559754E1,-1.569336548E0,7.370822296E0,1.588197327E0,7.701571870E0
3.909554954E1,-1.647024994E0,7.242539063E0,1.714384918E0,7.622740915E0
3.910550254E1,-1.734143829E0,6.962321777E0,1.706301727E0,7.375136944E0
3.911545554E1,-1.789079590E0,6.671925659E0,1.503323822E0,7.069326721E0
3.912540754E1,-1.898202667E0,6.411167908E0,1.068927155E0,6.771178078E0
3.913536054E1,-2.035916290E0,6.293662262E0,7.758366394E-1,6.660109781E0
3.914531254E1,-2.219584351E0,6.295009460E0,7.686515808E-1,6.718967484E0
3.915526554E1,-2.775228882E0,6.653513947E0,-9.056167603E-2,7.209670214E0
3.916521754E1,-4.347708893E0,8.253087616E0,-1.018332367E0,9.383657529E0
3.917517054E1,-5.745502167E0,1.030277527E1,2.389481049E0,1.203609542E1
3.918512254E1,-6.854994965E0,1.141391464E1,4.495301971E0,1.405262051E1
3.919507554E1,-6.747069397E0,1.237371872E1,4.768334198E0,1.487847006E1
3.920502754E1,-6.227350159E0,1.410920975E1,3.096760254E0,1.573021340E1
3.921498079E1,-5.707181854E0,1.619796616E1,1.677561493E0,1.725573078E1
3.922493279E1,-5.109923859E0,1.616383713E1,3.106040955E-1,1.695515932E1
3.923488579E1,-4.252506866E0,1.387779099E1,-4.664300537E-1,1.452220556E1
3.924483779E1,-3.621269531E0,1.143532013E1,-1.700463867E-1,1.199621004E1
3.925479079E1,-3.528462524E0,9.991422729E0,3.225791931E-1,1.060106755E1
3.926474279E1,-3.784729614E0,9.313781891E0,5.197192383E-1,1.006681774E1
3.927469579E1,-4.162094879E0,9.239835663E0,5.071453857E-1,1.014666415E1
3.928464779E1,-4.552333374E0,9.415121155E0,8.515791321E-1,1.049254176E1
3.929460079E1,-4.993466034E0,9.482032013E0,8.626560974E-1,1.075117713E1
3.930455279E1,-5.532495117E0,9.328900452E0,8.505313110E-1,1.087935151E1
3.931450579E1,-5.757626953E0,8.936566315E0,9.090596008E-1,1.066953021E1
3.932445779E1,-5.628445587E0,8.344846802E0,7.144642639E-1,1.009090318E1
3.933441079E1,-5.119354248E0,7.685018921E0,8.424481201E-1,9.272379553E0
3.934436279E1,-4.506977692E0,7.079977112E0,3.638932800E-1,8.400675100E0
3.935431579E1,-3.921395416E0,6.735543365E0,-5.008584595E-1,7.809977313E0
3.936426779E1,-3.468137970E0,6.745572510E0,-4.448748779E-1,7.597936767E0
3.937422079E1,-3.212469635E0,6.912924500E0,1.549278259E-1,7.624466468E0
3.938417279E1,-3.041076050E0,7.200177155E0,9.358538818E-1,7.871881420E0
3.939412579E1,-2.854863281E0,7.559280396E0,1.520388336E0,8.222198316E0
3.940407779E1,-2.682870941E0,7.889942780E0,1.799108734E0,8.525595920E0
3.941403079E1,-2.704725494E0,8.143964539E0,1.750010834E0,8.757981293E0
3.942398279E1,-3.009791107E0,8.177345123E0,1.500629425E0,8.841928774E0
3.943393579E1,-3.462898865E0,8.025710449E0,1.275198212E0,8.833449340E0
3.944388779E1,-3.865112457E0,7.871231689E0,1.101110229E0,8.837863223E0
3.945384079E1,-4.100273438E0,7.807015228E0,1.191073151E0,8.898336040E0
3.946379279E1,-4.178560638E0,7.889194336E0,1.680854645E0,9.084328738E0
3.947374579E1,-4.159550171E0,8.118966522E0,1.694476318E0,9.278508771E0
3.948369779E1,-4.092489624E0,8.411308594E0,1.691332855E0,9.505745126E0
3.949365079E1,-4.019441528E0,8.656199341E0,1.904938660E0,9.732136894E0
3.950360279E1,-3.910617828E0,8.822503510E0,2.182012482E0,9.893971824E0
3.951355579E1,-3.746858368E0,8.876241760E0,2.468816071E0,9.945937271E0
3.952350779E1,-3.548371124E0,8.953481140E0,2.708318024E0,1.000453641E1
3.953346079E1,-3.338507538E0,9.058562622E0,2.786605225E0,1.004830125E1
3.954341279E1,-3.156486053E0,9.173373871E0,2.795436859E0,1.009597245E1
3.955336579E1,-3.052751770E0,9.244625702E0,2.896476746E0,1.015736065E1
3.956331779E1,-3.037782898E0,9.266031189E0,2.887794800E0,1.016989763E1
3.957327079E1,-3.083887024E0,9.285041656E0,2.773731995E0,1.016936315E1
3.958322279E1,-3.170856171E0,9.341174927E0,2.812052307E0,1.025765646E1
3.959317579E1,-3.356170807E0,9.440568237E0,2.978805542E0,1.045282228E1
3.960312779E1,-3.656596069E0,9.491462402E0,2.999163208E0,1.060441103E1
3.961308079E1,-4.054019623E0,9.506131897E0,2.984493713E0,1.075680350E1
3.962303279E1,-4.374054108E0,9.458830261E0,2.980152740E0,1.083896349E1
3.963298579E1,-4.578229523E0,9.342821503E0,2.971171417E0,1.082018294E1
3.964293779E1,-4.644691315E0,9.200317841E0,3.035836945E0,1.074408264E1
3.965289079E1,-4.646637268E0,9.000483398E0,3.116668854E0,1.059780940E1
3.966284279E1,-4.492008820E0,8.887169037E0,2.812950439E0,1.034758942E1
3.967279579E1,-4.402195587E0,8.728498993E0,2.584076385E0,1.011155139E1
3.968274879E1,-4.227209473E0,8.397686920E0,2.904709625E0,9.840110952E0
3.969270079E1,-4.006717987E0,8.092621307E0,2.989882507E0,9.512292366E0
3.970265379E1,-3.889960785E0,7.908055115E0,2.628384247E0,9.196604501E0
3.971260579E1,-3.790866852E0,7.920179901E0,2.563119965E0,9.147103646E0
3.972255879E1,-3.698359222E0,7.984695740E0,2.746788025E0,9.218355138E0
3.973251079E1,-3.669169922E0,8.085136871E0,2.855462036E0,9.326623697E0
3.974246379E1,-3.708837433E0,8.094267883E0,3.024161224E0,9.403095170E0
3.975241579E1,-3.838916931E0,8.022117920E0,3.077450409E0,9.410757682E0
3.976236879E1,-3.977678375E0,8.044122162E0,2.903961182E0,9.432010239E0
3.977232079E1,-4.099075928E0,8.069718933E0,2.738854523E0,9.456432267E0
3.978227379E1,-4.186194763E0,8.130193176E0,2.798580322E0,9.563279746E0
3.979222579E1,-4.261937256E0,8.177195435E0,2.874771881E0,9.658930982E0
3.980217879E1,-4.358037415E0,8.231532440E0,2.919079742E0,9.760719388E0
3.981213079E1,-4.349355469E0,8.375233612E0,2.982098694E0,9.897188675E0
3.982208379E1,-4.241579590E0,8.520132294E0,2.935844879E0,9.960062092E0
3.983203579E1,-4.022285614E0,8.634195099E0,2.945574646E0,9.970181371E0
3.984198879E1,-3.812871094E0,8.687933350E0,3.256029053E0,1.003094697E1
3.985194079E1,-3.729045410E0,8.743018799E0,3.310665436E0,1.006512111E1
3.986189379E1,-3.690425720E0,8.839717712E0,3.355422363E0,1.014981332E1
3.987184579E1,-3.774999847E0,8.948691101E0,3.743415527E0,1.040878745E1
3.988179879E1,-4.118086395E0,9.111402740E0,3.841611328E0,1.071140855E1
3.989175079E1,-4.435576172E0,9.312883759E0,4.174968109E0,1.112809501E1
3.990170379E1,-4.421954498E0,9.661508789E0,4.864883423E0,1.168612529E1
3.991165579E1,-4.311035156E0,1.014335678E1,5.403463440E0,1.227477609E1
3.992160879E1,-4.314328308E0,1.056218582E1,5.453160095E0,1.264555863E1
3.993156079E1,-4.525988159E0,1.078073135E1,5.179678802E0,1.278819025E1
3.994151379E1,-4.938979340E0,1.072310120E1,4.557871857E0,1.265514172E1
3.995146579E1,-5.354964294E0,1.016371445E1,3.980971527E0,1.215832506E1
3.996141879E1,-5.460644531E0,9.234895935E0,3.669020233E0,1.133859123E1
3.997137079E1,-5.140160980E0,8.446186066E0,3.286116486E0,1.041911107E1
3.998132379E1,-4.361180878E0,8.119116211E0,1.575623474E0,9.350001927E0
3.999127579E1,-2.971021729E0,8.674611053E0,1.377585297E0,9.272194362E0
4.000122879E1,-2.598296814E0,8.537645874E0,1.355581055E0,9.026635220E0
4.001118079E1,-4.171525269E0,7.819589081E0,3.553610229E-1,8.869829644E0
4.002113379E1,-5.854625244E0,7.561825104E0,-1.258133698E0,9.645762596E0
4.003108579E1,-6.776109009E0,8.645421753E0,-1.864373016E0,1.114158235E1
4.004103879E1,-6.690936127E0,1.071561676E1,-1.349443817E0,1.270488361E1
4.005099079E1,-6.263125763E0,1.293205765E1,-8.093669128E-1,1.439166197E1
4.006094379E1,-5.405858459E0,1.430994232E1,-5.822891235E-2,1.529709598E1
4.007089579E1,-3.919599152E0,1.501856873E1,2.375559998E-1,1.552343702E1
4.008084879E1,-2.485730896E0,1.464524506E1,1.992356873E-1,1.485603432E1
4.009080079E1,-1.877994690E0,1.346614700E1,3.674858093E-1,1.360143467E1
4.010075379E1,-1.850302277E0,1.216894455E1,2.676434326E-1,1.231172055E1
4.011070579E1,-2.058219910E0,1.115914444E1,-1.064286804E-1,1.134786768E1
4.012065879E1,-2.246528320E0,1.035157379E1,-1.091230774E-1,1.059310518E1
4.013061079E1,-2.620301056E0,9.748328247E0,-7.634124756E-3,1.009435186E1
4.014056379E1,-3.057541809E0,9.397607574E0,-2.279759216E-1,9.885118262E0
4.015051579E1,-3.353925476E0,9.025331726E0,-5.530998230E-1,9.644239124E0
4.016046879E1,-3.500171356E0,8.590485992E0,-5.791456604E-1,9.294248695E0
4.017042079E1,-3.597169647E0,8.232879639E0,-4.963677979E-1,8.998128561E0
4.018037379E1,-3.618874512E0,8.037086792E0,-4.224215698E-1,8.824367219E0
4.019032579E1,-3.348536682E0,7.961643677E0,-3.486250305E-1,8.644189225E0
4.020027879E1,-2.800526276E0,7.967930603E0,-6.409671021E-1,8.470047482E0
4.021023067E1,-2.323168945E0,8.027357025E0,-1.110989685E0,8.430294944E0
4.022018367E1,-2.019600220E0,8.132139130E0,-1.242865448E0,8.470843311E0
4.023013567E1,-1.875000916E0,8.259075165E0,-1.262025604E0,8.562748369E0
4.024008867E1,-1.957030334E0,8.263715515E0,-1.091230774E0,8.562111098E0
4.025004067E1,-2.088606720E0,8.203540649E0,-8.485853577E-1,8.507670323E0
4.025999367E1,-2.302960968E0,8.134983215E0,-6.480024719E-1,8.479474532E0
4.026994567E1,-2.495460663E0,8.033943329E0,-4.706213379E-1,8.425737580E0
4.027989867E1,-2.691702576E0,7.930508423E0,-3.613485718E-1,8.382648710E0
4.028985067E1,-2.723586273E0,7.868986359E0,3.842509460E-1,8.335857322E0
4.029980367E1,-2.644850006E0,7.843838654E0,7.533833313E-1,8.311956618E0
4.030975567E1,-2.663860474E0,7.952662354E0,5.134323120E-1,8.402654573E0
4.031970867E1,-2.761457520E0,8.194409637E0,2.525248718E-1,8.650882368E0
4.032966067E1,-2.779120789E0,8.411907349E0,2.242337036E-1,8.861939875E0
4.033961367E1,-2.752027130E0,8.582253113E0,3.219804382E-1,9.018447384E0
4.034956567E1,-2.775228882E0,8.620573425E0,3.138972473E-1,9.061716891E0
4.035951867E1,-2.928061066E0,8.569679260E0,1.008901978E-1,9.056661806E0
4.036947067E1,-3.006497955E0,8.488847351E0,-2.206411743E-1,9.008231893E0
4.037942367E1,-2.963537292E0,8.360414429E0,-2.468367004E-1,8.873556844E0
4.038937667E1,-2.678679657E0,8.235873413E0,9.204359436E-1,8.709313286E0
4.039932867E1,-2.294129333E0,8.219257965E0,2.056872711E0,8.777810447E0
4.040928167E1,-2.082619171E0,8.636440430E0,1.909579010E0,9.086908050E0
4.041923367E1,-2.170187073E0,9.213041382E0,1.060394897E0,9.524404484E0
4.042918667E1,-2.479893036E0,9.593999176E0,6.146218872E-1,9.928365914E0
4.043913867E1,-2.529739380E0,9.751920776E0,1.025367737E0,1.012674277E1
