"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.468614154E1,2.784958649E0,7.576045532E0,1.508083923E1,1.710509201E1
1.469609554E1,2.753973083E0,7.531288605E0,1.312740143E1,1.538289128E1
1.470604954E1,1.945953369E-1,8.294401703E0,9.552236023E0,1.265227964E1
1.471600254E1,-2.790347443E0,8.961414642E0,7.793543243E0,1.219968473E1
1.472595654E1,-4.846471710E0,8.812773743E0,7.219187622E0,1.238022371E1
1.473591054E1,-5.388793945E0,8.246651001E0,7.967331848E0,1.266983542E1
1.474586354E1,-4.169579315E0,7.215445404E0,8.049061890E0,1.158600196E1
1.475581754E1,-1.751358032E0,6.575226746E0,7.039411469E0,9.790514570E0
1.476577154E1,2.305206299E-1,6.978637848E0,5.774990845E0,9.061183434E0
1.477572454E1,1.205443268E0,7.537575531E0,4.134701843E0,8.681238258E0
1.478567854E1,7.840695190E-1,7.944130096E0,2.951562195E0,8.510915779E0
1.479563254E1,-6.216572571E-1,8.701854401E0,4.520898743E0,9.825846182E0
1.480558554E1,-2.445764008E0,1.113294891E1,7.077731781E0,1.341710104E1
1.481553954E1,-4.115541687E0,1.350491638E1,7.628436584E0,1.604722701E1
1.482549354E1,-6.170169067E0,1.544458282E1,6.683451691E0,1.792413600E1
1.483544654E1,-6.746320953E0,1.465916611E1,6.121819611E0,1.725921993E1
1.484540054E1,-6.220464478E0,1.274374924E1,4.509223022E0,1.488053814E1
1.485535454E1,-5.661377106E0,1.214768875E1,3.948189697E0,1.397160458E1
1.486530754E1,-3.664379883E0,1.131302444E1,4.846322021E0,1.284130208E1
1.487526154E1,-1.740430756E0,1.168365372E1,5.465284882E0,1.301561379E1
1.488521554E1,-1.098565521E0,1.121961868E1,6.112089844E0,1.282358498E1
1.489516854E1,-9.033714294E-1,9.150621185E0,5.375321960E0,1.065101095E1
1.490512254E1,-6.994953918E-1,7.509733429E0,5.402864685E0,9.277733386E0
1.491507654E1,-7.454498291E-1,7.703430634E0,5.812113647E0,9.678801787E0
1.492502954E1,-1.413061523E-1,8.831784210E0,5.211562500E0,1.025576733E1
1.493498354E1,6.598278809E-1,9.619595947E0,5.044958954E0,1.088226125E1
1.494493654E1,7.598199463E-1,9.965376892E0,5.861510925E0,1.158634426E1
1.495489054E1,-2.315684509E-1,9.242530060E0,5.831573181E0,1.093093004E1
1.496484454E1,-1.308578796E0,8.009095001E0,5.637726288E0,9.881393571E0
1.497479754E1,-1.784738617E0,7.056176605E0,5.653742981E0,9.216275273E0
1.498475154E1,-2.098186798E0,6.940916290E0,6.004763031E0,9.414663342E0
1.499470554E1,-2.219284973E0,7.734416199E0,5.910908203E0,9.984250373E0
1.500465854E1,-2.057770844E0,8.665330353E0,5.753585358E0,1.060311819E1
1.501461254E1,-1.970053253E0,9.207802277E0,5.701194305E0,1.100764957E1
1.502456654E1,-2.294877777E0,9.620344391E0,5.513035583E0,1.132303191E1
1.503451954E1,-2.758613434E0,1.020353165E1,5.098248138E0,1.173516682E1
1.504447354E1,-3.091521149E0,1.066247726E1,3.989354095E0,1.179664658E1
1.505442754E1,-3.012784882E0,1.076007431E1,2.964884491E0,1.156056279E1
1.506438054E1,-2.610271912E0,1.038465500E1,2.802621918E0,1.106839051E1
1.507433454E1,-2.279759216E0,1.019335281E1,2.653681641E0,1.077700190E1
1.508428854E1,-1.671274567E0,9.683662720E0,2.694396973E0,1.018951703E1
1.509424154E1,-9.562115479E-1,9.014554138E0,2.910547485E0,9.520914531E0
1.510419554E1,-2.924917603E-1,8.671467590E0,3.297492828E0,9.281883459E0
1.511414954E1,2.725831604E-1,8.494685211E0,3.703897705E0,9.271075268E0
1.512410271E1,6.327342224E-1,8.462202759E0,3.853287048E0,9.319712936E0
1.513405671E1,6.661148071E-1,8.529263306E0,4.040847015E0,9.461526625E0
1.514400971E1,3.138972473E-1,8.577912140E0,4.220623169E0,9.565185210E0
1.515396371E1,-1.457968140E-1,8.387059021E0,4.319567413E0,9.435183007E0
1.516391771E1,-5.219645691E-1,8.074808350E0,4.394711151E0,9.208065106E0
1.517387071E1,-8.276289368E-1,7.665260010E0,4.555925903E0,8.955313591E0
1.518382471E1,-1.175655212E0,7.291487274E0,4.603227539E0,8.702738398E0
1.519377871E1,-1.468745728E0,7.049440613E0,4.555476837E0,8.520809596E0
1.520373171E1,-1.646725616E0,6.895410919E0,4.478387146E0,8.385365134E0
1.521368571E1,-1.739532623E0,6.913672943E0,4.058360596E0,8.203361386E0
1.522363971E1,-1.654359741E0,7.107070770E0,4.024081879E0,8.333102427E0
1.523359271E1,-1.731449432E0,7.291187897E0,4.275858307E0,8.627995268E0
1.524354671E1,-2.047442322E0,7.323221283E0,4.176464996E0,8.675508624E0
1.525350071E1,-2.483784943E0,7.414830780E0,4.353397064E0,8.949914476E0
1.526345371E1,-2.960992584E0,7.878865814E0,4.779860229E0,9.679414622E0
1.527340771E1,-3.446283417E0,8.282276917E0,5.003195801E0,1.027156018E1
1.528336171E1,-3.809278564E0,8.383765869E0,5.095404053E0,1.052431831E1
1.529331471E1,-3.857029266E0,8.123906250E0,5.150938568E0,1.036372016E1
1.530326871E1,-3.630101166E0,7.739655304E0,4.871320038E0,9.839189886E0
1.531322271E1,-2.971919861E0,7.743846588E0,4.445904694E0,9.410926425E0
1.532317571E1,-2.000889130E0,8.190368042E0,4.627028046E0,9.617435963E0
1.533312971E1,-1.450483704E0,8.637637939E0,4.764142914E0,9.970443814E0
1.534308371E1,-1.225052490E0,9.081914063E0,4.883594513E0,1.038419048E1
1.535303671E1,-1.300495605E0,9.235195312E0,5.021308136E0,1.059215071E1
1.536299071E1,-1.663490753E0,9.258397064E0,4.593348083E0,1.046823597E1
1.537294471E1,-2.082020416E0,9.319320374E0,3.639232178E0,1.021902892E1
1.538289771E1,-2.515219574E0,8.598269806E0,2.324067078E0,9.255153210E0
1.539285171E1,-2.531236267E0,7.898175659E0,8.304730225E-1,8.335347697E0
1.540280471E1,-2.114652557E0,7.421417084E0,1.769320679E-1,7.718840063E0
1.541275871E1,-1.814227295E0,7.239245911E0,1.394649811E0,7.592308616E0
1.542271271E1,-1.930834808E0,7.272327118E0,3.443589020E0,8.274851667E0
1.543266571E1,-2.261197815E0,7.725734253E0,5.411696320E0,9.699816615E0
1.544261971E1,-2.315385132E0,8.026009827E0,6.616989899E0,1.065656593E1
1.545257371E1,-2.099533997E0,8.350085907E0,7.291786652E0,1.128282457E1
1.546252671E1,-1.952240295E0,8.596473541E0,7.771838379E0,1.175210923E1
1.547248071E1,-2.033221893E0,8.645870819E0,7.895032196E0,1.188345938E1
1.548243471E1,-2.161056061E0,8.630752258E0,7.303013306E0,1.151060603E1
1.549238771E1,-2.203268280E0,8.363258514E0,6.071973267E0,1.056727701E1
1.550234171E1,-2.160606995E0,7.737559662E0,4.746779022E0,9.331128720E0
1.551229571E1,-1.950144653E0,7.300468597E0,4.177063751E0,8.634104904E0
1.552224871E1,-1.708097992E0,7.257208557E0,4.246070251E0,8.579847748E0
1.553220271E1,-1.537452850E0,7.531737671E0,4.527035980E0,8.921036284E0
1.554215671E1,-1.461410980E0,7.988288269E0,4.637356567E0,9.351660144E0
1.555210971E1,-1.545685730E0,8.373736725E0,4.406237183E0,9.587676320E0
1.556206371E1,-1.734592896E0,8.620723114E0,4.112098846E0,9.707473227E0
1.557201771E1,-2.013612671E0,8.599766693E0,3.893104248E0,9.652299407E0
1.558197071E1,-2.202370148E0,8.220006409E0,3.937412109E0,9.376681382E0
1.559192471E1,-2.341730347E0,7.602390747E0,3.887565765E0,8.853994221E0
1.560187771E1,-2.546953583E0,6.814429321E0,3.649860077E0,8.139096885E0
1.561183171E1,-2.471061401E0,6.354585571E0,3.902534637E0,7.855996361E0
1.562178571E1,-2.142494659E0,6.570137329E0,4.700974274E0,8.357998984E0
1.563173871E1,-1.721719666E0,6.984176331E0,5.430557098E0,9.012989960E0
1.564169271E1,-1.531614990E0,7.598049774E0,5.749543762E0,9.650567772E0
1.565164671E1,-1.642684021E0,8.123756561E0,5.584137726E0,9.993819370E0
1.566159971E1,-1.768871613E0,8.405470734E0,5.113067322E0,9.996214407E0
1.567155371E1,-1.930236053E0,8.235424347E0,4.785249023E0,9.718365789E0
1.568150771E1,-2.084864502E0,7.942184143E0,4.712200928E0,9.467300911E0
1.569146071E1,-2.057022400E0,7.828570404E0,4.978347473E0,9.502725887E0
1.570141471E1,-1.892065430E0,8.005053406E0,5.102439423E0,9.679652870E0
1.571136871E1,-1.612297211E0,8.448431396E0,4.927453308E0,9.912380716E0
1.572132171E1,-1.449286194E0,9.329199829E0,5.838159485E0,1.110038315E1
1.573127571E1,-1.593885498E0,1.002600082E1,6.617139587E0,1.211807327E1
1.574122971E1,-1.725761261E0,1.025966492E1,6.856192474E0,1.245978938E1
1.575118271E1,-1.776954803E0,9.982291718E0,6.429579620E0,1.200596562E1
1.576113671E1,-1.660047913E0,9.502090302E0,5.800886993E0,1.125592151E1
1.577109071E1,-1.370849304E0,9.235045624E0,5.392087097E0,1.078146088E1
1.578104371E1,-1.219364319E0,9.174421692E0,5.263205109E0,1.064698036E1
1.579099771E1,-1.353635101E0,9.184450836E0,5.081932068E0,1.058359574E1
1.580095071E1,-1.645079041E0,9.203910370E0,4.486470337E0,1.037047093E1
1.581090471E1,-1.691033478E0,9.172176361E0,3.963757324E0,1.013409027E1
1.582085871E1,-1.474134521E0,8.984317017E0,3.849245453E0,9.884721311E0
1.583081171E1,-1.126257935E0,8.696465607E0,3.999383240E0,9.638051529E0
1.584076571E1,-8.333171082E-1,8.375383301E0,4.297862549E0,9.450560054E0
1.585071971E1,-5.740562439E-1,8.016280060E0,4.350552979E0,9.138796299E0
1.586067271E1,-3.607498169E-1,7.673941956E0,4.344266052E0,8.825654259E0
1.587062671E1,-3.155438232E-1,7.432044983E0,4.363575897E0,8.624132139E0
1.588058071E1,-5.852828979E-1,7.339537354E0,4.518653412E0,8.638842127E0
1.589053371E1,-1.101409607E0,7.466323700E0,4.846771088E0,8.969408157E0
1.590048771E1,-1.639390869E0,7.736511841E0,5.213658142E0,9.472246255E0
1.591044171E1,-2.212399292E0,8.043822784E0,5.507946167E0,9.996762806E0
1.592039471E1,-2.648891602E0,8.034242706E0,5.355413361E0,1.001229918E1
1.593034871E1,-2.593506775E0,7.809559937E0,5.307662659E0,9.792179874E0
1.594030271E1,-2.171234894E0,7.733218689E0,5.380112000E0,9.667602463E0
1.595025571E1,-1.678010559E0,7.761809235E0,5.560187531E0,9.694178016E0
1.596020971E1,-1.172960815E0,8.046816559E0,5.890999603E0,1.004146255E1
1.597016271E1,-8.256829834E-1,8.502618713E0,5.949228516E0,1.041007192E1
1.598011671E1,-6.105802917E-1,9.018745422E0,5.826783142E0,1.075462594E1
1.599007071E1,-5.520520020E-1,9.491462402E0,5.817502441E0,1.114611836E1
1.600002371E1,-5.725593567E-1,9.697733459E0,5.842051392E0,1.133593503E1
1.600997771E1,-4.834945679E-1,9.848619690E0,5.979914703E0,1.153206212E1
1.601993171E1,-3.677851868E-1,1.000788849E1,6.052663422E0,1.170161666E1
1.602988471E1,-3.628454590E-1,1.007869125E1,5.883515167E0,1.167593358E1
1.603983871E1,-5.689668274E-1,9.941277008E0,5.539380798E0,1.139462380E1
1.604979271E1,-7.834707642E-1,9.753866730E0,5.246589661E0,1.110308271E1
1.605974571E1,-1.027014313E0,9.673783264E0,4.962031403E0,1.092055844E1
1.606969971E1,-1.364412689E0,9.764794006E0,5.003345490E0,1.105650442E1
1.607965371E1,-1.666185150E0,9.737999725E0,5.116210785E0,1.112566512E1
1.608960671E1,-1.997146912E0,9.430389404E0,4.501738586E0,1.063891397E1
1.609956071E1,-2.196981354E0,9.039103088E0,4.479884033E0,1.032479892E1
1.610951471E1,-2.162702637E0,8.842561798E0,4.828958130E0,1.030470856E1
1.611946771E1,-2.072590027E0,8.828940125E0,4.912035370E0,1.031377257E1
1.612942171E1,-1.885030060E0,8.613837433E0,4.819527740E0,1.004884975E1
1.613937571E1,-1.623374176E0,8.332722015E0,4.746030579E0,9.725965564E0
1.614932871E1,-1.525777130E0,7.977959747E0,4.872367859E0,9.471842806E0
1.615928271E1,-1.587448883E0,7.679181061E0,5.118905182E0,9.364454388E0
1.616923571E1,-1.609303436E0,7.646249542E0,5.407954102E0,9.502681578E0
1.617918971E1,-1.649270325E0,7.905510406E0,5.761369171E0,9.920209782E0
1.618914371E1,-1.717827759E0,8.360264740E0,6.140081635E0,1.051406492E1
1.619909671E1,-1.914518738E0,8.855884094E0,6.296206970E0,1.103332621E1
1.620905071E1,-2.167792053E0,9.273365936E0,6.214776306E0,1.137181088E1
1.621900471E1,-2.349663849E0,9.403894501E0,5.831573181E0,1.131200238E1
1.622895771E1,-2.406096497E0,9.319470062E0,5.350024567E0,1.101202004E1
1.623891171E1,-2.238445129E0,9.163793793E0,4.824916534E0,1.059554495E1
1.624886571E1,-1.934726715E0,9.198222198E0,4.451592865E0,1.040034317E1
1.625881871E1,-1.612446899E0,9.373657379E0,4.428241425E0,1.049165191E1
1.626877271E1,-1.347946930E0,9.576485596E0,4.719535675E0,1.076104336E1
1.627872671E1,-1.191671906E0,9.690398712E0,5.008285217E0,1.097300460E1
1.628867971E1,-1.170416107E0,9.874066772E0,5.079537048E0,1.116551679E1
1.629863371E1,-1.347497864E0,1.020353165E1,5.114863586E0,1.149302563E1
1.630858771E1,-1.587448883E0,1.058389069E1,5.050796814E0,1.183424203E1
1.631854071E1,-1.823957062E0,1.062745010E1,4.837490387E0,1.181824134E1
1.632849471E1,-2.016307068E0,1.028586044E1,4.630620575E0,1.145892954E1
1.633844771E1,-2.133663025E0,9.845476227E0,4.369413757E0,1.098078761E1
1.634840171E1,-2.264790344E0,9.274563446E0,4.015100555E0,1.035701863E1
1.635835571E1,-2.438429260E0,8.819509735E0,3.719764709E0,9.877567449E0
1.636830871E1,-2.467917938E0,8.466244354E0,3.337908783E0,9.429185938E0
1.637826271E1,-2.495011597E0,8.148754578E0,3.053949280E0,9.052838794E0
1.638821671E1,-2.454445953E0,7.943531342E0,3.070864105E0,8.863080811E0
1.639816971E1,-2.321372681E0,7.711214447E0,3.144510956E0,8.645203787E0
1.640812371E1,-2.231559448E0,7.505841522E0,3.321443024E0,8.505850827E0
1.641807771E1,-2.178869019E0,7.375462646E0,3.490291901E0,8.445534737E0
1.642803071E1,-2.118245087E0,7.280260620E0,3.743565216E0,8.455970522E0
1.643798471E1,-1.939367065E0,7.383096771E0,4.337080994E0,8.779608994E0
1.644793871E1,-1.655257874E0,7.397317200E0,4.497247925E0,8.813933247E0
1.645789171E1,-1.497785339E0,7.463479614E0,4.098477173E0,8.645484602E0
1.646784571E1,-1.329086151E0,7.894134064E0,3.960763550E0,8.931487587E0
1.647779971E1,-1.206491089E0,8.517437897E0,4.052971802E0,9.509413731E0
1.648775271E1,-1.148411865E0,9.041647797E0,3.969894562E0,9.941343346E0
1.649770671E1,-1.150956573E0,9.405391388E0,3.837270355E0,1.022304905E1
1.650765971E1,-1.124012604E0,9.606423340E0,3.835623779E0,1.040474812E1
1.651761371E1,-1.001567230E0,9.860145721E0,3.841761017E0,1.062942794E1
1.652756771E1,-9.145980835E-1,1.012255005E1,3.695365448E0,1.081472306E1
1.653752071E1,-8.888516235E-1,1.024439667E1,3.310216370E0,1.080255769E1
1.654747471E1,-9.255253601E-1,1.019200562E1,2.872975616E0,1.062956088E1
1.655742871E1,-1.230590973E0,1.011925690E1,2.719544678E0,1.055033827E1
1.656738171E1,-1.771715698E0,9.917476501E0,2.926414490E0,1.049091123E1
1.657733571E1,-2.212548981E0,9.642049255E0,3.414399719E0,1.046530517E1
1.658728971E1,-2.349663849E0,9.460027771E0,4.091142426E0,1.057121053E1
1.659724271E1,-2.455493774E0,9.335337067E0,4.527934113E0,1.066208962E1
1.660719671E1,-2.520458679E0,9.284592590E0,4.553231506E0,1.064369713E1
1.661715071E1,-2.403851166E0,9.362131348E0,4.466112671E0,1.064773057E1
1.662710371E1,-2.058668976E0,9.542655945E0,4.232897644E0,1.064038641E1
1.663705771E1,-1.635049896E0,9.635912018E0,3.978726196E0,1.055246183E1
1.664701171E1,-1.308429108E0,9.567803650E0,3.801644440E0,1.037821535E1
1.665696471E1,-1.159339142E0,9.414971466E0,3.681594086E0,1.017545527E1
1.666691871E1,-1.175655212E0,9.186995544E0,3.763024750E0,9.997169979E0
1.667687171E1,-1.358874207E0,8.977581024E0,3.906127167E0,9.884398292E0
1.668682571E1,-1.592538300E0,8.822503510E0,4.197720795E0,9.899172000E0
1.669677971E1,-1.740730133E0,8.762029266E0,4.422553253E0,9.968062778E0
1.670673271E1,-1.707648926E0,8.767118683E0,4.522545319E0,1.001158584E1
1.671668671E1,-1.587299194E0,8.858129425E0,4.695435791E0,1.015052180E1
1.672664071E1,-1.431323547E0,8.960217133E0,4.861739960E0,1.029420680E1
1.673659371E1,-1.283730469E0,9.158704376E0,4.972509613E0,1.050027055E1
1.674654771E1,-1.141975250E0,9.430688782E0,4.877457275E0,1.067855739E1
1.675650171E1,-1.086141357E0,9.691147156E0,4.688550110E0,1.082037607E1
1.676645471E1,-1.158141632E0,9.807604980E0,4.514312439E0,1.085861061E1
1.677640871E1,-1.272054749E0,9.977501678E0,4.371509399E0,1.096716725E1
1.678636271E1,-1.375639343E0,1.021760239E1,4.336931305E0,1.118484489E1
1.679631571E1,-1.508413239E0,1.049572403E1,4.340673523E0,1.145761668E1
1.680626971E1,-1.591191101E0,1.072968750E1,4.589755554E0,1.177811271E1
1.681622271E1,-1.772164764E0,1.073313034E1,4.696333923E0,1.184889055E1
1.682617671E1,-2.049388275E0,1.033196457E1,4.293820953E0,1.137481352E1
1.683613071E1,-2.184706879E0,1.013347733E1,4.117787018E0,1.115421341E1
1.684608371E1,-2.278412018E0,1.007869125E1,4.033961334E0,1.109252103E1
1.685603771E1,-2.363435211E0,1.011267059E1,3.777544556E0,1.105087216E1
1.686599171E1,-2.352957001E0,9.879156189E0,3.458857269E0,1.072836554E1
1.687594471E1,-2.232008514E0,9.388775940E0,3.222349091E0,1.017420804E1
1.688589871E1,-2.064656525E0,8.821455688E0,3.074306946E0,9.567248833E0
1.689585271E1,-1.817221069E0,8.312364349E0,3.198249207E0,9.089911522E0
1.690580571E1,-1.549577637E0,7.908204803E0,3.264261932E0,8.694613277E0
1.691575971E1,-1.371897125E0,7.635621643E0,3.352278900E0,8.451188876E0
1.692571371E1,-1.286424866E0,7.499554596E0,3.271746368E0,8.282664570E0
1.693566671E1,-1.235530701E0,7.551346893E0,3.445235596E0,8.391604395E0
1.694562071E1,-1.347497864E0,7.806117096E0,3.923640747E0,8.840032314E0
1.695557471E1,-1.679657135E0,8.122858429E0,4.125121765E0,9.263838660E0
1.696552771E1,-1.973645782E0,8.413853302E0,4.230502625E0,9.622128534E0
1.697548171E1,-2.088307343E0,8.692723389E0,4.342769165E0,9.939019644E0
1.698543471E1,-2.082020416E0,8.950936432E0,4.499642944E0,1.023234375E1
1.699538871E1,-1.984573059E0,9.179062042E0,4.433929596E0,1.038525117E1
1.700534271E1,-1.845811615E0,9.413324890E0,4.332740021E0,1.052569913E1
1.701529571E1,-1.722318420E0,9.607171783E0,4.155807953E0,1.060824539E1
1.702524971E1,-1.695823517E0,9.747579803E0,3.851341095E0,1.061715393E1
1.703520371E1,-1.710942078E0,9.864037628E0,3.524720306E0,1.061368053E1
1.704515671E1,-1.744771729E0,9.997260590E0,3.247197418E0,1.065522120E1
1.705511071E1,-1.853595428E0,1.009949799E1,3.121458893E0,1.073215641E1
1.706506471E1,-2.023641815E0,1.004575974E1,2.793939972E0,1.062160607E1
1.707501771E1,-2.097288666E0,9.811646576E0,2.761607208E0,1.040641642E1
1.708497171E1,-2.090103607E0,9.638756104E0,3.128344574E0,1.034701368E1
1.709492571E1,-2.050585785E0,9.577683105E0,3.428021393E0,1.037729475E1
1.710487871E1,-2.106719055E0,9.479636993E0,3.644920349E0,1.037242629E1
1.711483271E1,-2.217039642E0,9.421258392E0,3.801494751E0,1.039840069E1
1.712478571E1,-2.268981628E0,9.468260651E0,3.643872528E0,1.039586670E1
1.713473933E1,-2.214644623E0,9.515262909E0,3.302432556E0,1.031265920E1
1.714469333E1,-2.098186798E0,9.463919678E0,2.913391571E0,1.012205582E1
1.715464633E1,-1.932331696E0,9.136999512E0,2.550097046E0,9.680994825E0
1.716460033E1,-1.716181183E0,8.610993347E0,2.312541046E0,9.079775899E0
1.717455433E1,-1.478176117E0,8.277037811E0,2.458786926E0,8.760136569E0
1.718450733E1,-1.253343658E0,7.897576904E0,2.311942291E0,8.323921458E0
1.719446133E1,-1.213825836E0,7.637567596E0,1.822160797E0,7.945192378E0
1.720441533E1,-1.374292145E0,7.616311798E0,1.966161346E0,7.985153395E0
1.721436833E1,-1.645977173E0,7.713459778E0,1.898801422E0,8.112468763E0
1.722432233E1,-1.848506012E0,7.703280945E0,1.619482269E0,8.085804512E0
1.723427633E1,-1.970801697E0,7.575596466E0,1.700763245E0,8.010388053E0
1.724422933E1,-2.043251038E0,7.462431793E0,1.794169006E0,7.942405523E0
1.725418333E1,-2.046544189E0,7.435787201E0,1.964514771E0,7.958554687E0
1.726413633E1,-1.956281891E0,7.672744446E0,2.101030884E0,8.192214410E0
1.727409033E1,-1.859283600E0,8.111631775E0,2.192939758E0,8.606072876E0
1.728404433E1,-1.825453949E0,8.533604279E0,1.788780212E0,8.908109718E0
1.729399733E1,-1.847757568E0,8.801846466E0,1.150058441E0,9.066936840E0
1.730395133E1,-1.896107025E0,8.893605652E0,8.614585876E-1,9.134196967E0
1.731390533E1,-1.954485626E0,8.972341919E0,8.294252014E-1,9.220134475E0
1.732385833E1,-2.000589752E0,9.059311066E0,9.740245056E-1,9.328569026E0
1.733381233E1,-1.982477417E0,9.081315308E0,1.103654938E0,9.360478548E0
1.734376633E1,-1.877994690E0,8.997190247E0,1.225501556E0,9.272440372E0
1.735371933E1,-1.740131378E0,8.922196198E0,1.384171600E0,9.195084188E0
1.736367333E1,-1.763782196E0,8.847501526E0,1.429826660E0,9.134200302E0
1.737362733E1,-1.976489868E0,8.775950317E0,1.165775757E0,9.070989433E0
1.738358033E1,-2.307301941E0,8.692723389E0,9.645941162E-1,9.045303973E0
1.739353433E1,-2.598296814E0,8.492888947E0,9.316625977E-1,8.930190602E0
1.740348733E1,-2.716850281E0,8.104297028E0,7.858657837E-1,8.583617582E0
1.741344133E1,-2.716401215E0,7.586823120E0,6.493496704E-1,8.084576403E0
1.742339533E1,-2.654430084E0,7.081473999E0,7.934999084E-1,7.604138030E0
1.743334833E1,-2.608775024E0,6.720275116E0,9.241781616E-1,7.267868328E0
1.744330233E1,-2.536026306E0,6.657106476E0,1.284927979E0,7.238752376E0
1.745325633E1,-2.477498016E0,6.861132202E0,1.840273132E0,7.523279652E0
1.746320933E1,-2.436483307E0,7.266489258E0,2.208657074E0,7.975994177E0
1.747316333E1,-2.379152527E0,7.824229431E0,2.222428436E0,8.474557280E0
1.748311733E1,-2.411335602E0,8.494834900E0,2.000140686E0,9.054132875E0
1.749307033E1,-2.580184479E0,9.195527802E0,1.564546509E0,9.677958941E0
1.750302433E1,-2.851270752E0,9.945318604E0,1.122366028E0,1.040667154E1
1.751297833E1,-3.135080566E0,1.053673874E1,8.012837219E-1,1.102241575E1
1.752293133E1,-3.366050262E0,1.086680237E1,6.948550415E-1,1.139739056E1
1.753288533E1,-3.318299561E0,1.101798798E1,1.060694275E0,1.155561523E1
1.754283933E1,-3.165018311E0,1.082024918E1,1.136885834E0,1.133082709E1
1.755279233E1,-3.075953522E0,1.045770309E1,6.605763245E-1,1.092068703E1
1.756274633E1,-3.026107178E0,1.032013916E1,7.502398682E-1,1.078079110E1
1.757269933E1,-2.979254608E0,1.032328262E1,9.129515076E-1,1.078330203E1
1.758265333E1,-2.744842072E0,1.044438080E1,8.863069153E-1,1.083534901E1
1.759260733E1,-2.450404358E0,1.060290115E1,1.395997009E0,1.097154511E1
1.760256033E1,-2.180665283E0,1.066127975E1,1.615889740E0,1.100133113E1
1.761251433E1,-1.857038269E0,1.060739182E1,1.378633118E0,1.085661004E1
1.762246833E1,-1.494791565E0,1.042956161E1,1.023870850E0,1.058576728E1
1.763242133E1,-1.195563812E0,1.015802628E1,8.231382751E-1,1.026120983E1
1.764237533E1,-1.058748322E0,9.819879456E0,7.285350037E-1,9.903622760E0
1.765232933E1,-1.091829529E0,9.487121429E0,5.780978394E-1,9.567223309E0
1.766228233E1,-1.234632568E0,9.170829163E0,4.661306763E-1,9.265295619E0
1.767223633E1,-1.481469269E0,8.798852692E0,3.086581421E-1,8.928036163E0
1.768218933E1,-1.735790405E0,8.466394043E0,2.706372070E-1,8.646735853E0
1.769214333E1,-2.022294617E0,8.201744385E0,3.290158081E-1,8.453788374E0
1.770209733E1,-2.265987854E0,8.045169983E0,5.641767883E-1,8.377216510E0
1.771205033E1,-2.447859650E0,8.093968506E0,1.030756531E0,8.518615032E0
1.772200433E1,-2.585273895E0,8.385861511E0,1.429227905E0,8.890950838E0
1.773195833E1,-2.682421875E0,8.850495300E0,1.491947479E0,9.367633717E0
1.774191133E1,-2.651436310E0,9.351054382E0,1.647923126E0,9.858396583E0
1.775186533E1,-2.525697784E0,9.995763702E0,1.885329437E0,1.048088300E1
1.776181933E1,-2.333048401E0,1.066696793E1,1.857187958E0,1.107594089E1
1.777177233E1,-2.106120300E0,1.128263763E1,1.828447723E0,1.162225777E1
1.778172633E1,-1.918859711E0,1.169727539E1,1.668879547E0,1.197052351E1
1.779168033E1,-1.808988190E0,1.188528442E1,1.417851562E0,1.210548335E1
1.780163333E1,-1.798959045E0,1.165042282E1,1.163979492E0,1.184582010E1
1.781158733E1,-1.835632782E0,1.104867416E1,9.782157898E-1,1.124276010E1
1.782154033E1,-1.783840485E0,1.031295410E1,9.624984741E-1,1.051025749E1
1.783149433E1,-1.640588379E0,9.689201202E0,1.058598633E0,9.883965866E0
1.784144833E1,-1.492097168E0,9.341174927E0,1.314266968E0,9.550455520E0
1.785140133E1,-1.404529266E0,9.198222198E0,1.702260132E0,9.459264434E0
1.786135533E1,-1.457369385E0,9.198222198E0,1.757046204E0,9.477258491E0
1.787130933E1,-1.607806549E0,9.328152008E0,1.649869080E0,9.608409325E0
1.788126233E1,-1.803749084E0,9.521699524E0,1.431922302E0,9.796258166E0
1.789121633E1,-2.100731506E0,9.608968048E0,1.021475830E0,9.888819580E0
1.790117033E1,-2.271077271E0,9.724527740E0,1.086590424E0,1.004514363E1
1.791112333E1,-2.285597076E0,9.551337891E0,1.057401123E0,9.877758178E0
1.792107733E1,-2.220632172E0,9.261091461E0,6.815327454E-1,9.547958377E0
1.793103133E1,-2.139351196E0,9.346563721E0,9.936337280E-1,9.639625766E0
1.794098433E1,-2.118095398E0,9.595496063E0,1.165626068E0,9.895380586E0
1.795093833E1,-2.041155396E0,9.786199493E0,1.003363495E0,1.004702713E1
1.796089133E1,-1.992805939E0,1.002869522E1,8.228388977E-1,1.025782956E1
1.797084533E1,-2.021845551E0,1.008872040E1,4.456233215E-1,1.029896688E1
1.798079933E1,-2.088007965E0,1.012060410E1,3.415896606E-1,1.033939495E1
1.799075233E1,-2.206711121E0,1.019814285E1,5.906716919E-1,1.045086526E1
1.800070633E1,-2.395767975E0,1.021909927E1,7.605683899E-1,1.052369509E1
1.801066033E1,-2.581232300E0,1.004261627E1,9.422904968E-1,1.041176321E1
1.802061333E1,-2.679877167E0,9.805958405E0,1.174457703E0,1.023317706E1
1.803056733E1,-2.671943665E0,9.526639252E0,1.478026428E0,1.000403421E1
1.804052133E1,-2.535128174E0,9.337432709E0,1.539548492E0,9.797179901E0
